"id","year","season","scheme","state_name","state_code","district_name","district_code","farmer_count","loanee","non_loanee","area_insured","sum_insured","farmer_share","goi_share","state_share","male","female","transgender","sc","st","obc","gen","marginal","small","other","iu_count","gross_premium"
564,"2018","Kharif","PMFBY","Telangana","36","Warangal Rural","nan",4526.0,4629.0,191.0,4.52,4170.68,97.82,22.26,22.26,79.71,20.17,0.12,4.88,19.11,55.31,20.7,12.76,63.94,23.3,195.0,142.34
565,"2018","Kharif","PMFBY","Telangana","36","Warangal Urban","nan",5175.0,5337.0,21.0,4.69,3955.28,79.11,12.31,12.31,82.08,17.88,0.04,10.92,1.53,65.99,21.56,21.99,71.58,6.43,123.0,103.73
566,"2018","Kharif","PMFBY","Telangana","36","Yadadri","nan",13782.0,13077.0,1416.0,15.06,12326.58,246.53,139.5,139.5,73.32,26.63,0.05,8.09,5.35,49.89,36.67,14.61,77.45,7.94,303.0,525.53
567,"2018","Kharif","WBCIS","Telangana","36","Adilabad","501.0",25634.0,25006.0,1044.0,32.22,28189.34,1409.47,2818.93,2818.93,69.82,30.14,0.04,8.32,34.76,35.26,21.66,10.08,74.96,14.96,18.0,7047.33
568,"2018","Kharif","WBCIS","Telangana","36","Bhadradri","nan",1176.0,964.0,227.0,0.77,947.0,47.35,36.64,36.64,69.69,30.23,0.08,2.27,71.28,17.46,8.99,12.26,83.46,4.28,16.0,120.63
569,"2018","Kharif","WBCIS","Telangana","36","Jagtial","nan",114.0,116.0,0.0,0.09,77.33,3.87,7.97,7.97,68.1,31.9,0.0,1.72,0.86,58.62,38.8,1.72,76.72,21.56,11.0,19.81
570,"2018","Kharif","WBCIS","Telangana","36","Jangaon","nan",1672.0,1638.0,73.0,1.45,1290.88,64.54,129.01,129.01,78.38,21.45,0.17,10.11,16.6,48.98,24.31,11.22,60.84,27.94,13.0,322.56
571,"2018","Kharif","WBCIS","Telangana","36","Jayashankar","nan",1258.0,1221.0,56.0,1.19,1326.19,66.31,132.62,132.62,70.09,29.91,0.0,6.89,7.2,62.57,23.34,7.44,83.09,9.47,18.0,331.55
572,"2018","Kharif","WBCIS","Telangana","36","Jogulamba","nan",4880.0,5054.0,111.0,4.33,4199.61,209.98,419.96,419.96,75.62,24.32,0.06,6.89,0.46,69.51,23.14,25.73,48.62,25.65,12.0,1049.9
573,"2018","Kharif","WBCIS","Telangana","36","Kamareddy","685.0",519.0,522.0,2.0,0.58,506.74,25.34,50.67,50.67,76.15,23.85,0.0,7.82,1.34,55.53,35.31,24.81,60.88,14.31,12.0,126.68
574,"2018","Kharif","WBCIS","Telangana","36","Karimnagar","508.0",662.0,491.0,234.0,0.67,583.3,29.17,57.69,57.69,81.38,18.48,0.14,10.21,0.28,47.45,42.06,16.28,57.24,26.48,15.0,144.55
575,"2018","Kharif","WBCIS","Telangana","36","Khammam","509.0",12756.0,9329.0,4155.0,11.49,13914.49,695.72,681.81,681.81,69.88,30.07,0.05,4.61,11.04,31.93,52.42,13.09,81.8,5.11,21.0,2059.34
576,"2018","Kharif","WBCIS","Telangana","36","Komaram Bheem","nan",7372.0,7587.0,0.0,7.08,6199.24,309.96,619.92,619.92,69.72,30.17,0.11,10.99,25.24,51.64,12.13,21.88,65.73,12.39,15.0,1549.8
577,"2018","Kharif","WBCIS","Telangana","36","Mahabubabad","688.0",3125.0,2518.0,738.0,2.25,3172.58,158.63,317.26,317.26,72.02,27.95,0.03,2.98,52.95,29.88,14.19,3.19,90.26,6.55,15.0,793.15
578,"2018","Kharif","WBCIS","Telangana","36","Mahbubnagar","nan",2324.0,2293.0,55.0,2.08,1823.17,91.16,182.32,182.32,72.49,27.47,0.04,7.45,4.47,57.58,30.5,23.42,59.84,16.74,25.0,455.8
579,"2018","Kharif","WBCIS","Telangana","36","Mancherial","684.0",9686.0,9653.0,119.0,10.34,9061.72,453.09,906.17,906.17,69.68,30.16,0.16,17.12,4.73,67.68,10.47,15.67,82.73,1.6,16.0,2265.43
580,"2018","Kharif","WBCIS","Telangana","36","Medak","513.0",193.0,194.0,0.0,0.21,182.98,9.15,11.89,11.89,68.04,31.96,0.0,5.67,4.12,65.98,24.23,15.46,53.61,30.93,12.0,32.93
581,"2018","Kharif","WBCIS","Telangana","36","Nagarkurnool","694.0",3529.0,2194.0,1457.0,3.54,3131.4,156.57,308.05,308.05,70.67,29.31,0.02,8.79,10.24,47.85,33.12,10.22,83.35,6.43,17.0,772.67
582,"2018","Kharif","WBCIS","Telangana","36","Nalgonda","514.0",8542.0,6355.0,2353.0,9.04,8029.54,401.48,735.45,735.45,66.16,33.81,0.03,8.52,11.36,53.84,26.28,10.24,82.58,7.18,31.0,1872.38
583,"2018","Kharif","WBCIS","Telangana","36","Nirmal","680.0",17634.0,17849.0,3.0,17.59,15402.77,770.14,1540.28,1540.28,73.27,26.65,0.08,10.03,9.05,63.27,17.65,15.82,68.05,16.13,18.0,3850.7
584,"2018","Kharif","WBCIS","Telangana","36","Nizamabad","516.0",375.0,375.0,0.0,0.32,275.7,13.79,27.57,27.57,66.13,33.87,0.0,18.67,6.13,54.93,20.27,48.53,48.0,3.47,5.0,68.93
585,"2018","Kharif","WBCIS","Telangana","36","Peddapalli","682.0",105.0,109.0,0.0,0.12,100.99,5.05,10.55,10.55,88.07,11.93,0.0,0.92,4.59,66.97,27.52,3.67,10.09,86.24,12.0,26.15
586,"2018","Kharif","WBCIS","Telangana","36","Rajanna","nan",1854.0,1858.0,1.0,1.61,1409.39,70.47,147.21,147.21,70.68,29.32,0.0,5.86,0.86,64.55,28.73,24.8,72.08,3.12,11.0,364.89
587,"2018","Kharif","WBCIS","Telangana","36","Rangareddy","518.0",3352.0,3324.0,64.0,3.57,3124.26,156.21,312.43,312.43,74.85,25.0,0.15,7.11,9.06,55.93,27.9,9.77,75.3,14.93,23.0,781.07
588,"2018","Kharif","WBCIS","Telangana","36","Sangareddy","691.0",3153.0,3200.0,5.0,2.78,2436.43,121.82,170.55,170.55,69.95,29.95,0.1,8.36,11.26,56.97,23.41,13.63,75.13,11.24,23.0,462.92
589,"2018","Kharif","WBCIS","Telangana","36","Siddipet","692.0",1774.0,1837.0,0.0,1.94,1701.52,85.08,170.15,170.15,73.49,26.4,0.11,5.28,2.23,67.39,25.1,8.93,72.18,18.89,22.0,425.38
590,"2018","Kharif","WBCIS","Telangana","36","Suryapet","696.0",2203.0,1005.0,1282.0,1.72,1730.62,86.53,157.89,157.89,76.21,23.74,0.05,3.5,13.6,61.48,21.42,8.83,77.74,13.43,19.0,402.31
591,"2018","Kharif","WBCIS","Telangana","36","Vikarabad","698.0",3048.0,3131.0,0.0,2.98,2604.47,130.22,260.45,260.45,68.83,31.08,0.09,14.34,2.43,47.17,36.06,13.57,79.97,6.46,16.0,651.12
592,"2018","Kharif","WBCIS","Telangana","36","Wanaparthy","693.0",135.0,142.0,0.0,0.14,125.9,6.29,11.9,11.9,88.73,11.27,0.0,1.41,17.61,59.15,21.83,0.7,16.2,83.1,12.0,30.09
593,"2018","Kharif","WBCIS","Telangana","36","Warangal Rural","nan",2482.0,2563.0,212.0,1.99,2004.29,100.21,90.18,90.18,78.63,21.33,0.04,3.71,8.94,65.01,22.34,29.51,51.86,18.63,15.0,280.57
594,"2018","Kharif","WBCIS","Telangana","36","Warangal Urban","nan",520.0,505.0,34.0,0.54,482.24,24.11,48.01,48.01,82.0,18.0,0.0,7.24,2.23,64.38,26.15,24.49,59.18,16.33,10.0,120.13
595,"2018","Kharif","WBCIS","Telangana","36","Yadadri","nan",1131.0,836.0,332.0,1.16,1018.64,50.93,101.86,101.86,73.54,26.46,0.0,6.42,6.76,60.79,26.03,16.61,65.58,17.81,15.0,254.65
596,"2018","Kharif","PMFBY","Uttar Pradesh","9","Agra","118.0",33644.0,35550.0,51.0,32.82,9300.1,186.0,93.64,93.64,91.13,8.82,0.05,6.88,0.33,28.09,64.7,28.47,67.39,4.14,653.0,373.28
597,"2018","Kharif","PMFBY","Uttar Pradesh","9","Aligarh","119.0",44268.0,47391.0,192.0,39.91,19472.08,389.44,283.44,283.44,89.74,10.23,0.03,2.75,0.13,25.75,71.37,39.76,53.42,6.82,844.0,956.32
598,"2018","Kharif","PMFBY","Uttar Pradesh","9","Allahabad","nan",47336.0,54170.0,490.0,45.31,24414.89,488.3,243.73,243.73,91.65,8.29,0.06,7.11,0.7,53.2,38.99,41.2,41.55,17.25,1442.0,975.76
599,"2018","Kharif","PMFBY","Uttar Pradesh","9","Ambedkar Nagar","121.0",39689.0,41596.0,150.0,27.91,15982.69,319.65,127.86,127.86,93.17,6.8,0.03,9.79,0.34,52.67,37.2,61.19,34.08,4.73,926.0,575.37
600,"2018","Kharif","PMFBY","Uttar Pradesh","9","Amethi","640.0",51511.0,52827.0,15.0,37.29,18558.48,371.17,92.79,92.79,91.19,8.79,0.02,6.12,0.18,9.72,83.98,12.88,83.32,3.8,680.0,556.75
601,"2018","Kharif","PMFBY","Uttar Pradesh","9","Amroha","154.0",12012.0,14291.0,14.0,7.29,3262.96,65.26,81.54,81.54,87.25,12.74,0.01,6.7,0.08,40.62,52.6,47.82,45.29,6.89,358.0,228.34
602,"2018","Kharif","PMFBY","Uttar Pradesh","9","Auraiya","122.0",22924.0,23645.0,68.0,20.7,10528.97,210.58,145.61,145.61,93.01,6.97,0.02,3.02,0.16,23.75,73.07,18.49,73.45,8.06,464.0,501.8
603,"2018","Kharif","PMFBY","Uttar Pradesh","9","Azamgarh","123.0",23077.0,24814.0,714.0,15.65,7311.87,146.24,142.58,142.58,91.38,8.53,0.09,10.35,0.32,38.89,50.44,52.38,42.0,5.62,1479.0,431.4
604,"2018","Kharif","PMFBY","Uttar Pradesh","9","Baghpat","124.0",1065.0,1101.0,6.0,0.54,319.6,6.39,3.2,3.2,91.78,8.22,0.0,2.17,0.09,58.72,39.02,55.01,39.11,5.88,74.0,12.79
605,"2018","Kharif","PMFBY","Uttar Pradesh","9","Bahraich","125.0",71002.0,73841.0,339.0,53.91,25609.71,512.19,536.53,536.53,91.01,8.97,0.02,5.32,0.51,16.28,77.89,32.62,61.61,5.77,1029.0,1585.25
606,"2018","Kharif","PMFBY","Uttar Pradesh","9","Ballia","126.0",28349.0,29016.0,478.0,30.12,12201.43,244.03,495.15,495.15,93.86,6.11,0.03,1.98,0.57,16.02,81.43,14.94,79.05,6.01,739.0,1234.33
607,"2018","Kharif","PMFBY","Uttar Pradesh","9","Balrampur","127.0",15126.0,15202.0,84.0,11.62,5648.48,112.97,45.19,45.19,91.56,8.42,0.02,5.56,0.26,39.45,54.73,48.17,47.35,4.48,604.0,203.35
608,"2018","Kharif","PMFBY","Uttar Pradesh","9","Banda","128.0",38620.0,52349.0,366.0,70.96,13621.87,272.43,694.07,694.07,92.51,7.44,0.05,2.97,0.13,15.47,81.43,25.69,63.8,10.51,467.0,1660.57
609,"2018","Kharif","PMFBY","Uttar Pradesh","9","Bara Banki","129.0",66495.0,70428.0,158.0,42.03,24499.39,489.98,826.19,826.19,91.85,8.1,0.05,13.68,0.72,42.26,43.34,41.99,50.35,7.66,1157.0,2142.36
610,"2018","Kharif","PMFBY","Uttar Pradesh","9","Bareilly","130.0",27878.0,30374.0,1383.0,24.58,11377.99,227.56,275.25,275.25,91.88,8.01,0.11,4.61,0.33,59.56,35.5,31.0,58.89,10.11,1023.0,778.06
611,"2018","Kharif","PMFBY","Uttar Pradesh","9","Basti","131.0",48240.0,48423.0,447.0,37.91,18684.19,373.68,93.42,93.42,92.92,7.06,0.02,2.63,0.71,9.67,86.99,12.82,75.03,12.15,1200.0,560.52
612,"2018","Kharif","PMFBY","Uttar Pradesh","9","Bhadohi","179.0",9870.0,10377.0,462.0,6.48,3345.02,66.9,94.51,94.51,92.65,7.33,0.02,4.19,0.19,25.99,69.63,42.04,52.6,5.36,459.0,255.92
613,"2018","Kharif","PMFBY","Uttar Pradesh","9","Bijnor","132.0",1349.0,1203.0,321.0,1.22,659.37,13.19,6.59,6.59,88.32,11.61,0.07,7.55,1.05,28.08,63.32,42.91,41.6,15.49,397.0,26.37
614,"2018","Kharif","PMFBY","Uttar Pradesh","9","Budaun","133.0",25323.0,28701.0,33.0,20.93,8783.12,175.66,80.32,80.32,92.13,7.79,0.08,4.7,0.36,51.18,43.76,40.47,53.29,6.24,949.0,336.3
615,"2018","Kharif","PMFBY","Uttar Pradesh","9","Bulandshahr","134.0",68945.0,70575.0,30.0,48.17,26278.58,525.57,130.49,130.49,97.0,2.99,0.01,0.77,0.11,8.76,90.36,8.26,90.16,1.58,863.0,786.55
616,"2018","Kharif","PMFBY","Uttar Pradesh","9","Chandauli","135.0",17472.0,19530.0,146.0,19.1,11612.61,232.25,125.05,125.05,90.14,9.81,0.05,4.67,0.17,35.28,59.88,23.12,62.02,14.86,666.0,482.35
617,"2018","Kharif","PMFBY","Uttar Pradesh","9","Chitrakoot","136.0",12753.0,15513.0,896.0,18.57,4232.01,84.64,228.53,228.53,90.82,9.12,0.06,11.25,0.19,34.83,53.73,33.39,50.62,15.99,310.0,541.7
618,"2018","Kharif","PMFBY","Uttar Pradesh","9","Deoria","137.0",38246.0,38503.0,796.0,33.14,14536.41,290.73,508.76,508.76,92.91,7.07,0.02,1.32,0.32,15.17,83.19,20.25,70.52,9.23,1126.0,1308.25
619,"2018","Kharif","PMFBY","Uttar Pradesh","9","Etah","138.0",17427.0,19149.0,147.0,14.61,6136.72,122.73,136.33,136.33,89.04,10.92,0.04,5.97,0.95,37.87,55.21,41.37,51.73,6.9,532.0,395.39
620,"2018","Kharif","PMFBY","Uttar Pradesh","9","Etawah","139.0",26270.0,25489.0,2484.0,21.69,11212.71,224.25,113.85,113.85,90.85,9.12,0.03,2.55,0.23,31.34,65.88,18.43,73.26,8.31,465.0,451.95
621,"2018","Kharif","PMFBY","Uttar Pradesh","9","Faizabad","nan",44302.0,45258.0,95.0,26.96,14229.04,284.58,106.72,106.72,93.02,6.96,0.02,7.04,0.88,38.54,53.54,49.33,37.81,12.86,797.0,498.02
622,"2018","Kharif","PMFBY","Uttar Pradesh","9","Farrukhabad","141.0",23939.0,24768.0,71.0,18.7,6948.31,138.97,291.29,291.29,93.5,6.44,0.06,3.53,0.54,39.2,56.73,22.57,67.18,10.25,526.0,721.55
623,"2018","Kharif","PMFBY","Uttar Pradesh","9","Fatehpur","142.0",72228.0,74622.0,451.0,64.21,31550.58,631.01,396.57,396.57,93.82,6.16,0.02,4.7,0.23,19.75,75.32,16.32,76.24,7.44,744.0,1424.15
624,"2018","Kharif","PMFBY","Uttar Pradesh","9","Firozabad","143.0",34339.0,34184.0,3996.0,32.06,10827.02,216.54,14.6,14.6,91.94,8.01,0.05,5.29,0.75,48.33,45.63,24.2,61.6,14.2,559.0,245.74
625,"2018","Kharif","PMFBY","Uttar Pradesh","9","Gautam Buddha Nagar","144.0",6515.0,8107.0,37.0,5.03,2556.5,51.13,25.56,25.56,92.25,7.72,0.03,4.0,0.09,28.46,67.45,46.67,49.55,3.78,136.0,102.25
626,"2018","Kharif","PMFBY","Uttar Pradesh","9","Ghaziabad","145.0",1478.0,1797.0,8.0,1.04,588.25,11.76,1.48,1.48,92.19,7.81,0.0,3.43,0.06,36.95,59.56,43.55,49.03,7.42,62.0,14.72
627,"2018","Kharif","PMFBY","Uttar Pradesh","9","Ghazipur","146.0",32501.0,37435.0,1220.0,24.4,11595.47,231.91,576.03,576.03,91.4,8.55,0.05,11.32,0.62,46.48,41.58,52.75,37.81,9.44,1186.0,1383.97
628,"2018","Kharif","PMFBY","Uttar Pradesh","9","Gonda","147.0",37268.0,37222.0,2126.0,22.87,11341.58,226.83,198.76,198.76,92.88,7.03,0.09,2.88,0.27,12.16,84.69,27.89,69.74,2.37,1073.0,624.35
629,"2018","Kharif","PMFBY","Uttar Pradesh","9","Gorakhpur","148.0",51354.0,51594.0,2963.0,41.36,18309.44,366.19,993.13,993.13,91.66,8.32,0.02,2.05,0.24,20.02,77.69,21.82,69.05,9.13,1188.0,2352.45
630,"2018","Kharif","PMFBY","Uttar Pradesh","9","Hamirpur","149.0",38175.0,42595.0,331.0,61.22,7240.45,144.81,678.98,678.98,90.75,9.13,0.12,10.58,0.5,47.58,41.34,26.8,51.73,21.47,323.0,1502.77
631,"2018","Kharif","PMFBY","Uttar Pradesh","9","Hapur","661.0",3706.0,3687.0,167.0,2.27,1410.97,28.22,14.11,14.11,89.1,10.77,0.13,2.02,0.05,32.28,65.65,52.18,41.02,6.8,208.0,56.44
632,"2018","Kharif","PMFBY","Uttar Pradesh","9","Hardoi","150.0",57249.0,59722.0,19.0,45.28,22217.65,444.35,340.14,340.14,92.88,7.09,0.03,15.13,1.06,29.46,54.35,39.51,49.74,10.75,1243.0,1124.63
633,"2018","Kharif","PMFBY","Uttar Pradesh","9","Hathras","163.0",19983.0,26673.0,183.0,20.59,6576.73,131.53,84.04,84.04,89.21,10.77,0.02,6.27,0.26,30.05,63.42,39.61,48.83,11.56,451.0,299.61
634,"2018","Kharif","PMFBY","Uttar Pradesh","9","Jalaun","151.0",83998.0,90991.0,899.0,169.73,14612.9,292.25,1382.48,1382.48,90.57,9.35,0.08,8.6,0.23,28.16,63.01,13.11,69.22,17.67,565.0,3057.21
635,"2018","Kharif","PMFBY","Uttar Pradesh","9","Jaunpur","152.0",18939.0,20284.0,58.0,10.96,5014.53,100.29,54.79,54.79,90.46,9.36,0.18,9.56,0.41,46.7,43.33,66.63,28.65,4.72,1558.0,209.87
636,"2018","Kharif","PMFBY","Uttar Pradesh","9","Jhansi","153.0",130648.0,263232.0,778.0,249.09,52042.49,1040.84,4795.09,4795.09,91.21,8.77,0.02,6.98,0.28,9.49,83.25,22.03,65.2,12.77,493.0,10631.02
637,"2018","Kharif","PMFBY","Uttar Pradesh","9","Kannauj","155.0",43241.0,44837.0,589.0,33.98,11454.92,229.1,67.63,67.63,93.17,6.76,0.07,3.85,0.56,38.96,56.63,32.82,44.55,22.63,468.0,364.36
638,"2018","Kharif","PMFBY","Uttar Pradesh","9","Kanpur Dehat","156.0",67863.0,70175.0,14.0,60.07,29603.55,592.07,114.19,114.19,93.07,6.9,0.03,11.29,1.2,30.78,56.73,29.98,61.73,8.29,629.0,820.45
639,"2018","Kharif","PMFBY","Uttar Pradesh","9","Kanpur Nagar","157.0",52591.0,54165.0,143.0,42.07,17563.03,351.26,373.02,373.02,92.34,7.63,0.03,12.3,0.42,32.0,55.28,35.58,60.4,4.02,433.0,1097.3
640,"2018","Kharif","PMFBY","Uttar Pradesh","9","Kasganj","633.0",12374.0,14719.0,35.0,8.93,3651.45,73.03,71.23,71.23,89.75,10.24,0.01,6.4,0.24,40.09,53.27,39.33,53.66,7.01,386.0,215.49
641,"2018","Kharif","PMFBY","Uttar Pradesh","9","Kaushambi","158.0",21360.0,21736.0,1937.0,13.56,6544.62,130.89,131.15,131.15,89.31,10.63,0.06,13.22,0.23,45.69,40.86,45.98,45.69,8.33,462.0,393.19
642,"2018","Kharif","PMFBY","Uttar Pradesh","9","Kheri","159.0",22279.0,22590.0,1223.0,100.63,53948.83,1078.98,539.48,539.48,91.87,8.1,0.03,6.41,4.33,30.61,58.65,16.89,77.54,5.57,1037.0,2157.94
643,"2018","Kharif","PMFBY","Uttar Pradesh","9","Kushinagar","160.0",57510.0,57698.0,2212.0,39.99,20112.35,402.24,603.37,603.37,93.13,6.85,0.02,0.73,0.19,10.62,88.46,9.87,84.9,5.23,1031.0,1608.98
644,"2018","Kharif","PMFBY","Uttar Pradesh","9","Lalitpur","161.0",117018.0,176309.0,313.0,227.07,56202.95,1124.05,5915.38,5915.38,91.87,8.09,0.04,7.7,1.07,18.42,72.81,18.55,69.02,12.43,413.0,12954.81
645,"2018","Kharif","PMFBY","Uttar Pradesh","9","Lucknow","162.0",25731.0,25174.0,3016.0,16.34,7212.23,144.24,108.52,108.52,90.54,9.42,0.04,25.25,0.97,34.58,39.2,40.98,51.1,7.92,433.0,361.28
646,"2018","Kharif","PMFBY","Uttar Pradesh","9","Mahoba","165.0",57162.0,58177.0,36346.0,95.81,16138.74,322.77,1706.3,1706.3,87.33,12.62,0.05,15.07,0.21,48.42,36.3,26.71,61.2,12.09,272.0,3735.37
647,"2018","Kharif","PMFBY","Uttar Pradesh","9","Mahrajganj","nan",64548.0,65326.0,269.0,47.97,25043.61,500.87,100.18,100.18,92.3,7.65,0.05,1.27,0.31,10.27,88.15,7.59,86.44,5.97,913.0,701.23
648,"2018","Kharif","PMFBY","Uttar Pradesh","9","Mainpuri","166.0",25479.0,28896.0,497.0,23.21,12230.74,244.61,61.55,61.55,92.12,7.84,0.04,10.28,0.62,60.07,29.03,32.4,63.0,4.6,554.0,367.71
649,"2018","Kharif","PMFBY","Uttar Pradesh","9","Mathura","167.0",69214.0,78581.0,584.0,80.65,32066.05,641.32,413.78,413.78,91.09,8.88,0.03,3.95,0.27,39.66,56.12,29.1,54.69,16.21,510.0,1468.88
650,"2018","Kharif","PMFBY","Uttar Pradesh","9","Mau","168.0",11865.0,13677.0,212.0,9.52,4275.43,85.51,153.49,153.49,92.22,7.7,0.08,7.98,0.36,47.52,44.14,53.63,39.4,6.97,586.0,392.49
651,"2018","Kharif","PMFBY","Uttar Pradesh","9","Meerut","169.0",2331.0,2352.0,93.0,1.2,685.97,13.72,2.19,2.19,90.84,9.16,0.0,7.69,0.29,25.81,66.21,25.15,70.31,4.54,195.0,18.1
652,"2018","Kharif","PMFBY","Uttar Pradesh","9","Mirzapur","170.0",46231.0,47321.0,56.0,54.06,25342.39,506.85,679.26,679.26,89.29,10.63,0.08,6.91,1.33,56.15,35.61,27.94,63.71,8.35,706.0,1865.37
653,"2018","Kharif","PMFBY","Uttar Pradesh","9","Moradabad","171.0",21732.0,24564.0,22.0,16.32,7825.78,156.51,58.69,58.69,90.32,9.65,0.03,7.57,0.42,40.45,51.56,47.12,41.65,11.23,524.0,273.89
654,"2018","Kharif","PMFBY","Uttar Pradesh","9","Muzaffarnagar","172.0",410.0,395.0,29.0,0.33,171.03,3.42,0.86,0.86,86.79,13.21,0.0,13.21,0.0,46.93,39.86,42.92,42.22,14.86,72.0,5.13
655,"2018","Kharif","PMFBY","Uttar Pradesh","9","Pilibhit","173.0",39372.0,41229.0,1042.0,34.73,21337.64,426.75,213.37,213.37,90.4,9.54,0.06,5.08,0.4,46.66,47.86,20.76,62.07,17.17,707.0,853.49
656,"2018","Kharif","PMFBY","Uttar Pradesh","9","Pratapgarh","174.0",37462.0,36841.0,1741.0,27.32,12793.99,255.88,65.01,65.01,93.46,6.53,0.01,9.65,3.16,22.9,64.29,13.64,75.58,10.78,1128.0,385.9
657,"2018","Kharif","PMFBY","Uttar Pradesh","9","Rae Bareli","175.0",104937.0,108819.0,72.0,69.28,34700.18,694.0,273.73,273.73,90.33,9.47,0.2,12.71,0.61,36.83,49.85,38.88,30.67,30.45,876.0,1241.46
658,"2018","Kharif","PMFBY","Uttar Pradesh","9","Rampur","176.0",68243.0,80730.0,11.0,62.92,30335.38,606.7,273.0,273.0,90.55,9.4,0.05,6.1,0.68,40.04,53.18,35.08,48.64,16.28,684.0,1152.7
659,"2018","Kharif","PMFBY","Uttar Pradesh","9","Saharanpur","177.0",4965.0,5143.0,121.0,3.83,1969.74,39.39,10.33,10.33,90.1,9.88,0.02,7.92,1.18,38.07,52.83,31.5,65.1,3.4,558.0,60.05
660,"2018","Kharif","PMFBY","Uttar Pradesh","9","Sambhal","659.0",22175.0,26843.0,4.0,15.61,7345.79,146.91,2.83,2.83,90.49,9.48,0.03,7.86,0.23,42.97,48.94,40.04,55.5,4.46,479.0,152.57
661,"2018","Kharif","PMFBY","Uttar Pradesh","9","Sant Kabir Nagar","nan",31457.0,31464.0,112.0,28.09,12742.32,254.84,191.13,191.13,92.54,7.43,0.03,2.29,0.03,9.08,88.6,11.88,82.61,5.51,773.0,637.1
662,"2018","Kharif","PMFBY","Uttar Pradesh","9","Shahjahanpur","180.0",22505.0,23983.0,469.0,16.63,9685.63,193.71,82.33,82.33,93.11,6.77,0.12,5.14,0.46,30.81,63.59,47.97,45.23,6.8,1020.0,358.37
663,"2018","Kharif","PMFBY","Uttar Pradesh","9","Shamli","660.0",3227.0,3180.0,101.0,1.72,985.06,19.7,4.93,4.93,92.59,7.28,0.13,0.06,0.03,80.55,19.36,42.82,51.05,6.13,174.0,29.56
664,"2018","Kharif","PMFBY","Uttar Pradesh","9","Shrawasti","nan",25764.0,27017.0,8.0,19.86,9265.83,185.32,173.74,173.74,95.7,4.26,0.04,6.63,0.16,27.77,65.44,48.04,42.65,9.31,393.0,532.8
665,"2018","Kharif","PMFBY","Uttar Pradesh","9","Siddharthnagar","182.0",46637.0,47352.0,1220.0,41.85,22675.9,453.52,361.68,361.68,92.35,7.63,0.02,3.24,0.86,21.88,74.02,18.92,75.82,5.26,1189.0,1176.88
666,"2018","Kharif","PMFBY","Uttar Pradesh","9","Sitapur","183.0",51157.0,49880.0,3391.0,32.86,15721.56,314.43,275.48,275.48,93.36,6.62,0.02,10.85,0.57,20.07,68.51,8.55,87.12,4.33,1488.0,865.39
667,"2018","Kharif","PMFBY","Uttar Pradesh","9","Sonbhadra","184.0",25384.0,26055.0,84.0,34.54,14265.57,285.31,925.59,925.59,89.7,10.23,0.07,14.59,8.58,44.75,32.08,34.65,53.44,11.91,548.0,2136.49
668,"2018","Kharif","PMFBY","Uttar Pradesh","9","Sultanpur","185.0",63390.0,61725.0,2139.0,41.82,21579.33,431.58,215.79,215.79,92.29,7.66,0.05,2.35,0.11,11.93,85.61,6.86,86.97,6.17,830.0,863.16
669,"2018","Kharif","PMFBY","Uttar Pradesh","9","Unnao","186.0",54957.0,55973.0,631.0,46.25,18039.12,360.78,301.11,301.11,92.52,7.41,0.07,13.57,0.62,39.6,46.21,43.54,38.09,18.37,906.0,963.0
670,"2018","Kharif","PMFBY","Uttar Pradesh","9","Varanasi","187.0",11274.0,11213.0,1849.0,6.63,3115.09,62.3,106.63,106.63,90.71,9.26,0.03,5.0,0.39,47.93,46.68,44.51,47.62,7.87,584.0,275.56
671,"2018","Kharif","WBCIS","Uttar Pradesh","9","Allahabad","nan",150.0,150.0,0.0,0.05,69.77,3.49,5.23,5.23,91.33,8.67,0.0,30.0,0.0,61.33,8.67,63.33,6.67,30.0,1.0,13.95
672,"2018","Kharif","WBCIS","Uttar Pradesh","9","Bahraich","125.0",163.0,214.0,0.0,0.16,242.99,12.15,18.22,18.22,87.85,12.15,0.0,1.4,0.0,43.93,54.67,42.99,41.12,15.89,12.0,48.59
673,"2018","Kharif","WBCIS","Uttar Pradesh","9","Bara Banki","129.0",8.0,16.0,0.0,0.02,25.68,1.28,1.93,1.93,100.0,0.0,0.0,0.0,0.0,62.5,37.5,18.75,50.0,31.25,6.0,5.14
674,"2018","Kharif","WBCIS","Uttar Pradesh","9","Deoria","137.0",2.0,3.0,0.0,0.01,13.95,0.7,0.91,0.91,100.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,3.0,2.51
675,"2018","Kharif","WBCIS","Uttar Pradesh","9","Fatehpur","142.0",211.0,211.0,0.0,0.25,122.5,6.13,9.19,9.19,87.68,12.32,0.0,0.47,0.0,62.56,36.97,35.07,52.13,12.8,4.0,24.51
676,"2018","Kharif","WBCIS","Uttar Pradesh","9","Firozabad","143.0",749.0,757.0,0.0,0.5,249.56,12.48,18.72,18.72,91.28,8.72,0.0,1.59,0.26,2.64,95.51,2.64,95.9,1.46,3.0,49.92
677,"2018","Kharif","WBCIS","Uttar Pradesh","9","Gorakhpur","148.0",2.0,3.0,0.0,0.01,11.09,0.55,0.83,0.83,100.0,0.0,0.0,0.0,0.0,0.0,100.0,66.67,0.0,33.33,1.0,2.22
