id,year,season,scheme,state_name,state_code,district_name,district_code,farmer_count,loanee,non_loanee,area_insured,sum_insured,farmer_share,goi_share,state_share,male,female,transgender,sc,st,obc,gen,marginal,small,other,iu_count,gross_premium,total_farmers,gender_gap_pct,small_marginal_share_pct,loanee_share_pct,non_loanee_share_pct
3266,2020,Kharif,PMFBY,Rajasthan,8,Kota,109,75262,134320,132,163.05,65816.18,1316.32,3147.35,3147.35,87.6,12.32,0.08,11.36,22.09,54.03,12.52,26.13,50.12,23.75,213,7611.02,134452,75.28,76.25,99.9,0.1
3267,2020,Kharif,PMFBY,Rajasthan,8,Nagaur,110,172521,388441,10664,460.5,153605.53,3277.32,12924.78,12924.78,88.89,10.96,0.15,9.13,0.62,73.1,17.15,16.33,40.77,42.9,464,29126.88,399105,77.93,57.1,97.33,2.67
3268,2020,Kharif,PMFBY,Rajasthan,8,Pali,111,82954,188224,6111,173.71,41774.66,896.66,4329.87,4398.58,88.27,11.55,0.18,10.86,3.28,62.83,23.03,21.46,42.3,36.24,387,9625.11,194335,76.72,63.76,96.86,3.14
3269,2020,Kharif,PMFBY,Rajasthan,8,Pratapgarh,629,50811,88118,120,69.64,31743.27,634.89,1970.66,2156.12,85.75,14.2,0.05,6.82,39.37,37.66,16.15,22.64,54.82,22.54,167,4761.67,88238,71.55,77.46,99.86,0.14
3270,2020,Kharif,PMFBY,Rajasthan,8,Rajsamand,112,29952,36547,198,21.54,7454.96,170.66,748.79,748.79,90.71,9.15,0.14,8.76,4.35,61.92,24.97,26.63,47.55,25.82,244,1668.24,36745,81.56,74.18,99.46,0.54
3271,2020,Kharif,PMFBY,Rajasthan,8,Sawai Madhopur,113,71571,116378,61,79.78,26811.79,536.23,1141.2,1141.2,89.54,10.38,0.08,11.36,37.15,40.94,10.55,18.54,65.32,16.14,274,2818.63,116439,79.16,83.86,99.95,0.05
3272,2020,Kharif,PMFBY,Rajasthan,8,Sikar,114,113072,266761,141,185.47,73153.8,1463.07,3697.36,3697.36,88.16,11.73,0.11,4.13,2.14,74.1,19.63,23.54,57.98,18.48,354,8857.79,266902,76.43,81.52,99.95,0.05
3273,2020,Kharif,PMFBY,Rajasthan,8,Sirohi,115,24505,37554,157,34.48,11473.19,239.67,636.66,636.66,89.56,10.34,0.1,16.52,7.01,39.15,37.32,22.31,53.67,24.02,163,1512.99,37711,79.22,75.98,99.58,0.42
3274,2020,Kharif,PMFBY,Rajasthan,8,Sri Ganganagar,Unknown,100095,205141,3594,250.29,91146.53,2334.42,6198.38,6198.38,83.36,16.47,0.17,13.12,0.56,71.37,14.95,16.34,53.59,30.07,443,14731.18,208735,66.89,69.93,98.28,1.72
3275,2020,Kharif,PMFBY,Rajasthan,8,Tonk,116,100721,192712,836,169.56,58112.23,1162.24,5354.97,5354.97,90.37,9.54,0.09,10.9,12.91,62.98,13.21,13.21,63.06,23.73,326,11872.18,193548,80.83,76.27,99.57,0.43
3276,2020,Kharif,PMFBY,Rajasthan,8,Udaipur,117,45970,63815,60,56.78,16578.42,331.57,1189.42,1189.42,91.47,8.49,0.04,3.82,29.65,38.83,27.7,23.95,58.69,17.36,484,2710.41,63875,82.98,82.64,99.91,0.09
3277,2020,Kharif,WBCIS,Rajasthan,8,Barmer,90,444,447,0,0.97,290.43,14.52,14.52,14.52,95.3,4.47,0.23,6.26,1.57,67.56,24.61,1.34,3.8,94.86,40,43.56,447,90.83,5.14,100.0,0.0
3278,2020,Kharif,WBCIS,Rajasthan,8,Bundi,94,1,0,1,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,1,0.0,1,100.0,100.0,0.0,100.0
3279,2020,Kharif,WBCIS,Rajasthan,8,Hanumangarh,101,8,20,0,0.01,10.06,0.5,1.26,1.26,100.0,0.0,0.0,0.0,0.0,95.0,5.0,0.0,5.0,95.0,7,3.02,20,100.0,5.0,100.0,0.0
3280,2020,Kharif,WBCIS,Rajasthan,8,Jaisalmer,103,22,23,0,0.04,13.26,0.66,0.99,0.99,95.65,4.35,0.0,13.04,4.35,60.87,21.74,0.0,4.35,95.65,6,2.65,23,91.3,4.35,100.0,0.0
3281,2020,Kharif,WBCIS,Rajasthan,8,Jalor,Unknown,6565,7139,0,8.57,2571.73,128.59,141.45,141.45,92.6,7.19,0.21,9.48,2.26,46.63,41.63,5.74,11.12,83.14,70,411.49,7139,85.41,16.86,100.0,0.0
3282,2020,Kharif,WBCIS,Rajasthan,8,Jodhpur,107,637,639,0,1.07,320.63,16.03,16.03,16.03,94.99,5.01,0.0,6.57,1.72,61.97,29.74,1.1,0.16,98.74,63,48.09,639,89.98,1.26,100.0,0.0
3283,2020,Kharif,WBCIS,Rajasthan,8,Kota,109,4,4,0,0.01,4.57,0.23,0.46,0.46,100.0,0.0,0.0,0.0,25.0,50.0,25.0,0.0,0.0,100.0,4,1.14,4,100.0,0.0,100.0,0.0
3284,2020,Kharif,WBCIS,Rajasthan,8,Pali,111,190,191,7,0.26,129.64,6.48,13.83,13.83,87.37,12.63,0.0,2.53,2.02,45.96,49.49,11.11,35.35,53.54,35,34.14,198,74.74,46.46,96.46,3.54
3285,2020,Kharif,WBCIS,Rajasthan,8,Sirohi,115,1920,1958,0,1.78,892.32,44.62,49.08,49.08,89.94,10.06,0.0,17.01,5.77,37.13,40.09,15.02,30.39,54.59,38,142.78,1958,79.88,45.41,100.0,0.0
3286,2020,Kharif,WBCIS,Rajasthan,8,Sri Ganganagar,Unknown,83,146,0,0.23,184.12,9.21,18.41,18.41,87.67,12.33,0.0,2.74,0.0,84.93,12.33,6.16,13.7,80.14,39,46.03,146,75.34,19.86,100.0,0.0
3287,2020,Kharif,PMFBY,Sikkim,11,East District,Unknown,13,14,0,0.0,3.71,0.09,0.0,0.0,28.57,71.43,0.0,7.14,50.0,0.0,42.86,42.86,57.14,0.0,8,0.09,14,-42.86,100.0,100.0,0.0
3288,2020,Kharif,PMFBY,Sikkim,11,South District,Unknown,18,17,1,0.01,9.14,0.24,0.0,0.0,66.67,33.33,0.0,11.11,11.11,61.11,16.67,16.67,72.22,11.11,14,0.24,18,33.34,88.89,94.44,5.56
3289,2020,Kharif,PMFBY,Sikkim,11,West District,Unknown,15,24,0,0.01,10.72,0.32,0.0,0.0,87.5,12.5,0.0,20.83,4.17,70.83,4.17,54.17,45.83,0.0,6,0.32,24,75.0,100.0,100.0,0.0
3290,2020,Kharif,PMFBY,Tamil Nadu,33,Ariyalur,610,3438,1277,13634,3.06,1690.51,34.31,52.83,53.08,75.63,24.37,0.0,4.16,0.01,66.78,29.05,20.29,76.26,3.45,149,140.22,14911,51.26,96.55,8.56,91.44
3291,2020,Kharif,PMFBY,Tamil Nadu,33,Coimbatore,569,1133,42,1626,0.96,417.17,9.82,37.51,82.87,82.19,17.81,0.0,0.18,0.0,43.71,56.11,21.76,70.02,8.22,106,130.2,1668,64.38,91.78,2.52,97.48
3292,2020,Kharif,PMFBY,Tamil Nadu,33,Cuddalore,570,3981,4613,7247,4.79,3658.62,76.21,76.78,76.78,76.59,23.41,0.0,10.25,0.09,44.6,45.06,11.54,79.28,9.18,453,229.77,11860,53.18,90.82,38.9,61.1
3293,2020,Kharif,PMFBY,Tamil Nadu,33,Dharmapuri,571,2981,283,5587,1.64,925.54,26.49,120.66,131.68,83.2,16.71,0.09,1.84,0.07,67.19,30.9,3.29,95.42,1.29,230,278.83,5870,66.49,98.71,4.82,95.18
3294,2020,Kharif,PMFBY,Tamil Nadu,33,Dindigul,572,1579,676,3002,1.48,743.24,18.0,37.84,39.46,85.67,14.06,0.27,3.67,0.14,54.27,41.92,7.86,82.19,9.95,191,95.3,3678,71.61,90.05,18.38,81.62
3295,2020,Kharif,PMFBY,Tamil Nadu,33,Erode,573,874,104,1662,0.78,666.97,18.55,59.12,60.85,88.05,11.95,0.0,0.28,0.06,57.36,42.3,8.49,84.77,6.74,135,138.52,1766,76.1,93.26,5.89,94.11
3296,2020,Kharif,PMFBY,Tamil Nadu,33,Kancheepuram,Unknown,3638,3333,3591,3.24,2401.52,48.04,127.14,127.14,83.52,16.38,0.1,8.13,0.03,37.93,53.91,7.5,84.52,7.98,404,302.32,6924,67.14,92.02,48.14,51.86
3297,2020,Kharif,PMFBY,Tamil Nadu,33,Kanniyakumari,575,1421,195,3273,0.86,674.93,14.46,11.49,11.58,74.11,25.89,0.0,2.36,0.0,52.94,44.7,25.95,71.31,2.74,96,37.53,3468,48.22,97.26,5.62,94.38
3298,2020,Kharif,PMFBY,Tamil Nadu,33,Karur,576,3654,113,8171,3.48,1725.04,43.16,159.96,284.03,80.48,19.52,0.0,2.34,0.13,46.4,51.13,17.6,79.86,2.54,110,487.15,8284,60.96,97.46,1.36,98.64
3299,2020,Kharif,PMFBY,Tamil Nadu,33,Krishnagiri,577,1927,78,4894,1.19,542.34,11.12,37.7,37.71,78.64,21.36,0.0,7.3,0.04,59.39,33.27,1.53,97.87,0.6,168,86.53,4972,57.28,99.4,1.57,98.43
3300,2020,Kharif,PMFBY,Tamil Nadu,33,Madurai,578,1934,976,5914,2.32,1271.6,28.03,111.54,123.89,71.06,28.81,0.13,2.28,0.0,59.71,38.01,9.01,89.22,1.77,184,263.46,6890,42.25,98.23,14.17,85.83
3301,2020,Kharif,PMFBY,Tamil Nadu,33,Nagapattinam,579,22122,5413,92517,30.95,23043.99,460.87,374.46,374.46,69.61,30.38,0.01,12.87,0.09,52.7,34.34,12.29,83.13,4.58,436,1209.79,97930,39.23,95.42,5.53,94.47
3302,2020,Kharif,PMFBY,Tamil Nadu,33,Namakkal,580,19733,116,68035,27.77,9596.34,194.19,768.95,769.76,84.32,15.66,0.02,1.15,0.1,65.32,33.43,23.96,70.03,6.01,336,1732.9,68151,68.66,93.99,0.17,99.83
3303,2020,Kharif,PMFBY,Tamil Nadu,33,Perambalur,581,110,104,101,0.13,110.35,4.02,5.41,5.49,80.98,19.02,0.0,4.39,0.0,28.29,67.32,13.66,53.17,33.17,56,14.92,205,61.96,66.83,50.73,49.27
3304,2020,Kharif,PMFBY,Tamil Nadu,33,Pudukkottai,582,1799,1294,3777,1.85,1214.18,24.29,67.48,67.59,78.92,21.0,0.08,2.03,0.04,47.62,50.31,10.65,80.97,8.38,222,159.36,5071,57.92,91.62,25.52,74.48
3305,2020,Kharif,PMFBY,Tamil Nadu,33,Salem,584,6513,76,14904,4.22,1727.34,37.63,134.02,134.64,85.69,14.3,0.01,0.94,11.31,42.0,45.75,3.6,95.6,0.8,322,306.29,14980,71.39,99.2,0.51,99.49
3306,2020,Kharif,PMFBY,Tamil Nadu,33,Sivaganga,585,245,103,451,0.14,94.69,3.64,7.3,8.65,68.05,31.95,0.0,10.47,0.0,25.27,64.26,24.37,64.98,10.65,47,19.59,554,36.1,89.35,18.59,81.41
3307,2020,Kharif,PMFBY,Tamil Nadu,33,Thanjavur,586,19466,12810,62190,25.5,18197.82,366.37,587.08,589.68,73.53,26.39,0.08,6.09,0.04,52.67,41.2,7.9,89.25,2.85,685,1543.13,75000,47.14,97.15,17.08,82.92
3308,2020,Kharif,PMFBY,Tamil Nadu,33,The Nilgiris,587,264,14,257,0.05,85.81,4.29,1.06,1.11,79.34,20.66,0.0,1.85,0.0,22.51,75.64,7.01,92.62,0.37,26,6.46,271,58.68,99.63,5.17,94.83
3309,2020,Kharif,PMFBY,Tamil Nadu,33,Theni,588,168,53,156,0.08,67.8,2.73,2.61,3.33,77.99,22.01,0.0,9.09,0.0,46.89,44.02,6.22,86.6,7.18,64,8.67,209,55.98,92.82,25.36,74.64
3310,2020,Kharif,PMFBY,Tamil Nadu,33,Thiruvallur,589,2540,7619,5760,3.19,2340.49,47.41,112.83,135.37,82.47,17.45,0.08,3.22,0.08,32.03,64.67,14.07,77.82,8.11,379,295.61,13379,65.02,91.89,56.95,43.05
3311,2020,Kharif,PMFBY,Tamil Nadu,33,Thiruvarur,590,13136,9376,35795,20.34,16304.18,326.14,696.65,699.99,68.83,31.09,0.08,14.88,0.17,49.56,35.39,17.55,75.45,7.0,526,1722.78,45171,37.74,93.0,20.76,79.24
3312,2020,Kharif,PMFBY,Tamil Nadu,33,Thoothukkudi,Unknown,440,32,1517,0.44,327.95,9.82,6.1,6.19,79.99,20.01,0.0,52.74,0.39,36.67,10.2,5.62,91.16,3.22,72,22.11,1549,59.98,96.78,2.07,97.93
3313,2020,Kharif,PMFBY,Tamil Nadu,33,Tiruchirappalli,591,484,452,611,0.51,398.33,11.22,16.69,21.6,83.63,16.37,0.0,8.56,0.19,32.83,58.42,18.63,65.95,15.42,152,49.51,1063,67.26,84.58,42.52,57.48
3314,2020,Kharif,PMFBY,Tamil Nadu,33,Tirunelveli,592,5188,862,16159,3.53,2669.16,59.68,4.63,7.61,83.03,16.95,0.02,18.56,0.24,43.6,37.6,4.46,93.01,2.53,205,71.92,17021,66.08,97.47,5.06,94.94
